sep=;
Time (s);C=>6 R=>software revision level/none;C=>6 R=>faults/none;C=>6 R=>controller temperature/deg C;C=>6 R=>vehicle speed/km/hr;C=>6 R=>motor temperature/deg C;C=>6 R=>motor current/Amps;C=>6 R=>motor rpm/RPM;C=>6 R=>motor speed/% of rated rpm;C=>6 R=>battery voltage/Volts;C=>6 R=>battery current/Amps;C=>6 R=>battery state of charge/%;C=>6 R=>battery power/Watts;C=>6 R=>faults2/none;C=>6 R=>motor input power/W;C=>6 R=>last fault2/none;C=>6 R=>user access level/none
33.552995;5.838;0;38;2.53515625;0;32.40625;264;14.1845703125;71.8125;3;100;214;0;201;0;0
33.6831167;5.838;0;38;2.53125;0;32.40625;264;14.1845703125;71.8125;3;100;214;0;201;0;0
33.8430825;5.838;0;38;2.53125;0;32.40625;264;14.1845703125;71.8125;3;100;214;0;201;0;0
34.0029251;5.838;0;38;2.54296875;0;32.40625;263;14.1845703125;71.8125;3;100;214;0;201;0;0
34.162916;5.838;0;38;2.53515625;0;32.40625;264;14.1845703125;71.8125;3;100;214;0;201;0;0
34.3129048;5.838;0;38;2.54296875;0;32.40625;264;14.1845703125;71.8125;3;100;214;0;201;0;0
34.442904;5.838;0;38;2.53125;0;32.40625;264;14.1845703125;71.8125;3;100;214;0;201;0;0
34.5730855;5.838;0;38;2.53125;0;32.40625;264;14.1845703125;71.8125;3;100;214;0;201;0;0
34.6929858;5.838;0;38;2.53125;0;32.40625;264;14.1845703125;71.8125;3;100;214;0;201;0;0
34.8392235;5.838;0;38;2.5390625;0;32.40625;264;14.1845703125;71.8125;3;100;214;0;201;0;0
34.9751625;5.838;0;38;2.52734375;0;32.40625;264;14.1845703125;71.8125;3;100;214;0;202;0;0
35.1037541;5.838;0;38;2.52734375;0;32.40625;264;14.1845703125;71.8125;3;100;215;0;202;0;0
35.2337478;5.838;0;38;2.52734375;0;32.375;264;14.2578125;71.8125;3;100;215;0;202;0;0
35.3639166;5.838;0;38;2.53515625;0;32.375;265;14.2578125;71.8125;3;100;215;0;202;0;0
35.5037846;5.838;0;38;2.53515625;0;32.375;265;14.2578125;71.8125;2.9375;100;215;0;202;0;0
35.6339661;5.838;0;38;2.53515625;0;32.375;265;14.2578125;71.8125;2.9375;100;215;0;202;0;0
35.7637702;5.838;0;38;2.53515625;0;32.375;265;14.2578125;71.8125;2.9375;100;215;0;202;0;0
35.9139304;5.838;0;38;2.53515625;0;32.375;264;14.2578125;71.8125;2.9375;100;215;0;202;0;0
36.0837872;5.838;0;38;2.52734375;0;32.375;263;14.2578125;71.8125;2.9375;100;215;0;202;0;0
36.2439568;5.838;0;38;2.53515625;0;32.375;264;14.2578125;71.8125;2.9375;100;215;0;202;0;0
36.4061701;5.838;0;38;2.54296875;0;32.375;264;14.2578125;71.8125;2.9375;100;215;0;202;0;0
36.5615392;5.838;0;38;2.5234375;0;32.375;264;14.2578125;71.8125;2.9375;100;215;0;202;0;0
36.7049526;5.838;0;38;2.54296875;0;32.375;264;14.2578125;71.8125;2.9375;100;215;0;202;0;0
36.8449372;5.838;0;38;2.53515625;0;32.375;264;14.2578125;71.8125;2.9375;100;215;0;202;0;0
36.9751035;5.838;0;38;2.5390625;0;32.375;264;14.2578125;71.8125;2.9375;100;215;0;202;0;0
37.1049345;5.838;0;38;2.5390625;0;32.375;264;14.2578125;71.8125;2.9375;100;215;0;202;0;0
37.2395418;5.838;0;38;2.5234375;0;32.375;264;14.2578125;71.8125;2.9375;100;215;0;205;0;0
37.3793933;5.838;0;38;2.5234375;0;32.375;264;14.2578125;71.8125;2.9375;100;211;0;205;0;0
37.5094851;5.838;0;38;2.52734375;0;32.28125;264;14.2578125;71.8125;2.9375;100;211;0;205;0;0
37.6493148;5.838;0;38;2.52734375;0;32.28125;264;14.208984375;71.8125;2.9375;100;211;0;205;0;0
37.7793447;5.838;0;38;2.53125;0;32.28125;264;14.208984375;71.8125;2.9375;100;211;0;205;0;0
37.9093504;5.838;0;38;2.53125;0;32.28125;263;14.208984375;71.8125;3;100;211;0;205;0;0
38.0393609;5.838;0;38;2.53515625;0;32.28125;263;14.208984375;71.8125;3;100;211;0;205;0;0
38.1795342;5.838;0;38;2.53515625;0;32.28125;263;14.208984375;71.8125;3;100;211;0;205;0;0
38.2895136;5.838;0;38;2.53515625;0;32.28125;264;14.208984375;71.8125;3;100;211;0;205;0;0
38.4395194;5.838;0;38;2.53515625;0;32.28125;264;14.208984375;71.8125;3;100;211;0;205;0;0
38.5895023;5.838;0;38;2.54296875;0;32.28125;264;14.208984375;71.8125;3;100;211;0;205;0;0
38.749494;5.838;0;38;2.5390625;0;32.28125;264;14.208984375;71.8125;3;100;211;0;205;0;0
38.909493;5.838;0;38;2.53125;0;32.28125;264;14.208984375;71.8125;3;100;211;0;205;0;0
39.0595033;5.838;0;38;2.5390625;0;32.28125;264;14.208984375;71.8125;3;100;211;0;205;0;0
39.1993085;5.838;0;38;2.53515625;0;32.28125;263;14.208984375;71.8125;3;100;211;0;205;0;0
39.3293989;5.838;0;38;2.53515625;0;32.28125;263;14.208984375;71.8125;3;100;211;0;202;0;0
39.4593419;5.838;0;38;2.53125;0;32.28125;263;14.208984375;71.8125;3;100;214;0;202;0;0
39.5994831;5.838;0;38;2.53125;0;32.3125;263;14.208984375;71.8125;3;100;214;0;202;0;0
39.7294881;5.838;0;38;2.53125;0;32.3125;264;14.208984375;71.8125;3;100;214;0;202;0;0
39.8637219;5.838;0;38;2.53515625;0;32.3125;264;14.208984375;71.8125;3;100;214;0;202;0;0
40.0038874;5.838;0;38;2.53515625;0;32.3125;263;14.208984375;71.8125;2.9375;100;214;0;202;0;0
40.1339603;5.838;0;38;2.53515625;0;32.3125;263;14.208984375;71.8125;2.9375;100;214;0;202;0;0
40.2839301;5.838;0;38;2.53515625;0;32.3125;264;14.208984375;71.8125;2.9375;100;214;0;202;0;0
40.4439101;5.838;0;38;2.53515625;0;32.3125;264;14.208984375;71.8125;2.9375;100;214;0;202;0;0
40.586454;5.838;0;38;2.5390625;0;32.3125;263;14.208984375;71.8125;2.9375;100;214;0;202;0;0
40.7204956;5.838;0;38;2.53125;0;32.3125;263;14.208984375;71.8125;2.9375;100;214;0;202;0;0
40.8605419;5.838;0;38;2.53125;0;32.3125;264;14.208984375;71.8125;2.9375;100;214;0;202;0;0
41.0305253;5.838;0;38;2.53125;0;32.3125;263;14.208984375;71.8125;2.9375;100;214;0;202;0;0
41.1542612;5.838;0;38;2.53125;0;32.3125;265;14.208984375;71.8125;2.9375;100;214;0;202;0;0
41.2943951;5.838;0;38;2.5390625;0;32.3125;264;14.208984375;71.8125;2.9375;100;214;0;202;0;0
41.4345803;5.838;0;38;2.53125;0;32.3125;264;14.208984375;71.8125;2.9375;100;214;0;205;0;0
41.5645788;5.838;0;38;2.53125;0;32.3125;264;14.208984375;71.8125;2.9375;100;214;0;205;0;0
41.7045748;5.838;0;38;2.53515625;0;32.25;264;14.208984375;71.8125;2.9375;100;212;0;205;0;0
41.8347877;5.838;0;38;2.53515625;0;32.25;263;14.2578125;71.8125;2.9375;100;212;0;205;0;0
41.9647497;5.838;0;38;2.53515625;0;32.25;263;14.2578125;71.8125;2.9375;100;212;0;205;0;0
42.1048634;5.838;0;38;2.5390625;0;32.25;263;14.2578125;71.8125;2.9375;100;212;0;205;0;0
42.2346292;5.838;0;38;2.5390625;0;32.25;264;14.2578125;71.8125;3;100;212;0;205;0;0
42.3747536;5.838;0;38;2.53125;0;32.25;264;14.2578125;71.78125;3;100;212;0;205;0;0
42.5047459;5.838;0;38;2.53125;0;32.25;264;14.2578125;71.78125;3;100;212;0;205;0;0
42.6646325;5.838;0;38;2.52734375;0;32.25;264;14.2578125;71.78125;3;100;212;0;205;0;0
42.8247628;5.838;0;38;2.5234375;0;32.25;264;14.2578125;71.78125;3;100;212;0;205;0;0
42.984617;5.838;0;38;2.53515625;0;32.25;264;14.2578125;71.78125;3;100;212;0;205;0;0
43.1245776;5.838;0;38;2.53515625;0;32.25;264;14.2578125;71.78125;3;100;212;0;205;0;0
43.2645867;5.838;0;38;2.5390625;0;32.25;264;14.2578125;71.78125;3;100;212;0;205;0;0
43.3704147;5.838;0;38;2.5390625;0;32.25;263;14.2578125;71.78125;3;100;212;0;205;0;0
43.5102882;5.838;0;38;2.52734375;0;32.25;265;14.2578125;71.78125;3;100;212;0;205;0;0
43.6404081;5.838;0;38;2.53125;0;32.25;265;14.2578125;71.78125;3;100;212;0;205;0;0
43.7803924;5.838;0;38;2.53125;0;32.25;265;14.2578125;71.78125;3;100;214;0;205;0;0
43.9102607;5.838;0;38;2.53125;0;32.3125;264;14.1845703125;71.78125;3;100;214;0;205;0;0
44.0504047;5.838;0;38;2.53125;0;32.3125;264;14.1845703125;71.78125;3;100;214;0;205;0;0
44.1902315;5.838;0;38;2.53515625;0;32.3125;264;14.1845703125;71.78125;2.96875;100;214;0;205;0;0
44.3202587;5.838;0;38;2.53515625;0;32.3125;264;14.1845703125;71.8125;2.96875;100;214;0;205;0;0
44.4503407;5.838;0;38;2.53515625;0;32.3125;264;14.1845703125;71.8125;2.96875;100;214;0;205;0;0
44.5904034;5.838;0;38;2.53515625;0;32.3125;264;14.1845703125;71.8125;2.96875;100;214;0;205;0;0
44.7404246;5.838;0;38;2.52734375;0;32.3125;264;14.1845703125;71.8125;2.96875;100;214;0;205;0;0
44.9002431;5.838;0;38;2.53125;0;32.3125;264;14.1845703125;71.8125;2.96875;100;214;0;205;0;0
45.0604284;5.838;0;38;2.54296875;0;32.3125;264;14.1845703125;71.8125;2.96875;100;214;0;205;0;0
45.2204125;5.838;0;38;2.53125;0;32.3125;263;14.1845703125;71.8125;2.96875;100;214;0;205;0;0
45.3804458;5.838;0;38;2.53125;0;32.3125;264;14.1845703125;71.8125;2.96875;100;214;0;205;0;0
45.5202324;5.838;0;38;2.5390625;0;32.3125;264;14.1845703125;71.8125;2.96875;100;214;0;205;0;0
45.6604632;5.838;0;38;2.5390625;0;32.3125;264;14.1845703125;71.8125;2.96875;100;214;0;204;0;0
45.7904238;5.838;0;38;2.53515625;0;32.3125;264;14.1845703125;71.8125;2.96875;100;214;0;204;0;0
45.9304311;5.838;0;38;2.53515625;0;32.3125;264;14.1845703125;71.8125;2.96875;100;215;0;204;0;0
46.0602665;5.838;0;38;2.53515625;0;32.3125;263;14.2333984375;71.8125;2.96875;100;215;0;204;0;0
46.2004066;5.838;0;38;2.53125;0;32.3125;263;14.2333984375;71.8125;2.96875;100;215;0;204;0;0
46.3357741;5.838;0;38;2.53125;0;32.3125;263;14.2333984375;71.8125;2.9375;100;215;0;204;0;0
46.4727571;5.838;0;38;2.53125;0;32.3125;263;14.2333984375;71.8125;2.9375;100;215;0;204;0;0
46.6202884;5.838;0;38;2.53125;0;32.3125;264;14.2333984375;71.8125;2.9375;100;215;0;204;0;0
46.7701006;5.838;0;38;2.5390625;0;32.3125;264;14.2333984375;71.8125;2.9375;100;215;0;204;0;0
46.9000965;5.838;0;38;2.53125;0;32.3125;263;14.2333984375;71.8125;2.9375;100;215;0;204;0;0
47.0402672;5.838;0;38;2.52734375;0;32.3125;263;14.2333984375;71.8125;2.9375;100;215;0;204;0;0
47.1502593;5.838;0;38;2.52734375;0;32.3125;263;14.2333984375;71.8125;2.9375;100;215;0;204;0;0
47.2909219;5.838;0;38;2.53125;0;32.3125;264;14.2333984375;71.8125;2.9375;100;215;0;204;0;0
47.4509333;5.838;0;38;2.53515625;0;32.3125;264;14.2333984375;71.8125;2.9375;100;215;0;204;0;0
47.6109206;5.838;0;38;2.53515625;0;32.3125;264;14.2333984375;71.8125;2.9375;100;215;0;204;0;0
47.7410945;5.838;0;38;2.5234375;0;32.3125;264;14.2333984375;71.8125;2.9375;100;215;0;204;0;0
47.8773541;5.838;0;38;2.5390625;0;32.3125;264;14.2333984375;71.8125;2.9375;100;215;0;202;0;0
48.0073598;5.838;0;38;2.5390625;0;32.3125;264;14.2333984375;71.8125;2.9375;100;212;0;202;0;0
48.1473522;5.838;0;38;2.5390625;0;32.375;264;14.2333984375;71.8125;2.9375;100;212;0;202;0;0
48.2871906;5.838;0;38;2.5390625;0;32.375;264;14.208984375;71.8125;2.9375;100;212;0;202;0;0
48.4172379;5.838;0;38;2.5390625;0;32.375;265;14.208984375;71.8125;2.9375;100;212;0;202;0;0
48.5464031;5.838;0;38;2.53125;0;32.375;265;14.208984375;71.8125;2.9375;100;212;0;202;0;0
48.6866124;5.838;0;38;2.53125;0;32.375;265;14.208984375;71.78125;2.9375;100;212;0;202;0;0
48.8165905;5.838;0;38;2.53125;0;32.375;264;14.208984375;71.78125;2.9375;100;212;0;202;0;0
48.9766836;5.838;0;38;2.52734375;0;32.375;264;14.208984375;71.78125;2.9375;100;212;0;202;0;0
49.1365947;5.838;0;38;2.5234375;0;32.375;264;14.208984375;71.78125;2.9375;100;212;0;202;0;0
49.2864066;5.838;0;38;2.53515625;0;32.375;264;14.208984375;71.78125;2.9375;100;212;0;202;0;0
49.4164951;5.838;0;38;2.53515625;0;32.375;264;14.208984375;71.78125;2.9375;100;212;0;202;0;0
49.5265912;5.838;0;38;2.53515625;0;32.375;265;14.208984375;71.78125;2.9375;100;212;0;202;0;0
49.6865938;5.838;0;38;2.53125;0;32.375;264;14.208984375;71.78125;2.9375;100;212;0;202;0;0
49.8264523;5.838;0;38;2.578125;0;32.375;281;14.208984375;71.78125;2.9375;100;212;0;202;0;0
49.9666022;5.838;0;38;2.9140625;0;32.375;281;14.208984375;71.78125;2.9375;100;212;0;264;0;0
50.0966094;5.838;0;38;2.9140625;0;32.375;281;14.208984375;71.78125;2.9375;100;338;0;264;0;0
50.2363968;5.838;0;38;3.47265625;0;43;341;14.208984375;71.78125;2.9375;100;338;0;264;0;0
50.3663924;5.838;0;38;3.47265625;0;43;396;20.01953125;71.78125;2.9375;100;338;0;264;0;0
50.496521;5.838;0;38;4.13671875;0;43;407;20.01953125;71.78125;2.9375;100;338;0;264;0;0
50.636602;5.838;0;38;4.13671875;0;43;407;20.01953125;71.78125;7.5;100;338;0;264;0;0
50.7664298;5.838;0;38;4.13671875;0;43;513;20.01953125;71.78125;7.5;100;338;0;264;0;0
50.9063959;5.838;0;38;5.1953125;0;43;513;20.01953125;71.625;7.5;100;338;0;264;0;0
51.056583;5.838;0;38;5.1953125;0;43;564;20.01953125;71.625;7.5;100;338;0;264;0;0
51.2166024;5.838;0;38;5.4921875;0;43;583;20.01953125;71.625;7.5;100;338;0;264;0;0
51.3768629;5.838;0;38;5.671875;0;43;600;20.01953125;71.625;7.5;100;338;0;264;0;0
51.528839;5.838;0;38;5.796875;0;43;612;20.01953125;71.625;7.5;100;338;0;264;0;0
51.6788766;5.838;0;38;5.90625;0;43;621;20.01953125;71.625;7.5;100;338;0;264;0;0
51.8188548;5.838;0;38;5.9765625;0;43;621;20.01953125;71.625;7.5;100;338;0;264;0;0
51.9188764;5.838;0;38;5.9765625;0;43;630;20.01953125;71.625;7.5;100;338;0;264;0;0
52.0487184;5.838;0;38;6.0703125;0;43;636;20.01953125;71.625;7.5;100;338;0;264;0;0
52.1832148;5.838;0;38;6.13671875;0;43;636;20.01953125;71.625;7.5;100;338;0;753;0;0
52.3232042;5.838;0;38;6.13671875;0;43;636;20.01953125;71.625;7.5;100;795;0;753;0;0
52.4585324;5.838;0;38;6.13671875;0;52.75;645;34.7900390625;71.625;7.5;100;795;0;753;0;0
52.5938259;5.838;0;38;6.203125;0;52.75;649;34.7900390625;71.625;7.5;100;795;0;753;0;0
52.7240136;5.838;0;38;6.21875;0;52.75;650;34.7900390625;71.625;11.21875;100;795;0;753;0;0
52.8640289;5.838;0;38;6.2578125;0;52.75;650;34.7900390625;71.625;11.21875;100;795;0;753;0;0
52.9938516;5.838;0;38;6.2578125;0;52.75;653;34.7900390625;71.5625;11.21875;100;795;0;753;0;0
53.1240376;5.838;0;38;6.26953125;0;52.75;653;34.7900390625;71.5625;11.21875;100;795;0;753;0;0
53.3139973;5.838;0;38;6.26953125;0;52.75;656;34.7900390625;71.5625;11.21875;100;795;0;753;0;0
53.4640079;5.838;0;38;6.29296875;0;52.75;657;34.7900390625;71.5625;11.21875;100;795;0;753;0;0
53.6240022;5.838;0;38;6.3046875;0;52.75;658;34.7900390625;71.5625;11.21875;100;795;0;753;0;0
53.7840154;5.838;0;38;6.31640625;0;52.75;658;34.7900390625;71.5625;11.21875;100;795;0;753;0;0
53.9440231;5.838;0;38;6.3203125;0;52.75;659;34.7900390625;71.5625;11.21875;100;795;0;753;0;0
54.0838178;5.838;0;38;6.32421875;0;52.75;660;34.7900390625;71.5625;11.21875;100;795;0;753;0;0
54.213844;5.838;0;38;6.3203125;0;52.75;660;34.7900390625;71.5625;11.21875;100;795;0;753;0;0
54.3478123;5.838;0;38;6.3203125;0;52.75;660;34.7900390625;71.5625;11.21875;100;795;0;753;0;0
54.4879093;5.838;0;38;6.3359375;0;52.75;660;34.7900390625;71.5625;11.21875;100;795;0;775;0;0
54.6178133;5.838;0;38;6.3359375;0;52.71875;660;34.7900390625;71.5625;11.21875;100;814;0;775;0;0
54.7480357;5.838;0;38;6.3359375;0;52.71875;661;35.5712890625;71.5625;11.21875;100;814;0;775;0;0
54.8878151;5.838;0;38;6.3359375;0;52.71875;661;35.5712890625;71.5625;11.21875;100;814;0;775;0;0
55.0178092;5.838;0;38;6.3359375;0;52.71875;660;35.5712890625;71.5625;11.375;100;814;0;775;0;0
55.147851;5.838;0;39;6.34375;0;52.71875;660;35.5712890625;71.53125;11.375;100;814;0;775;0;0
55.2779086;5.838;0;39;6.34375;0;52.71875;660;35.5712890625;71.53125;11.375;100;814;0;775;0;0
55.3880098;5.838;0;39;6.34375;0;52.71875;661;35.5712890625;71.53125;11.375;100;814;0;775;0;0
55.5480307;5.838;0;39;6.35546875;0;52.71875;660;35.5712890625;71.53125;11.375;100;814;0;775;0;0
55.7080205;5.838;0;39;6.359375;0;52.71875;662;35.5712890625;71.53125;11.375;100;814;0;775;0;0
55.8678175;5.838;0;39;6.359375;0;52.71875;663;35.5712890625;71.53125;11.375;100;814;0;775;0;0
56.0380011;5.838;0;39;6.36328125;0;52.71875;661;35.5712890625;71.53125;11.375;100;814;0;775;0;0
56.197848;5.838;0;39;6.3515625;0;52.71875;661;35.5712890625;71.53125;11.375;100;814;0;775;0;0
56.3280128;5.838;0;39;6.36328125;0;52.71875;661;35.5712890625;71.53125;11.375;100;814;0;778;0;0
56.4679974;5.838;0;39;6.36328125;0;52.71875;661;35.5712890625;71.53125;11.375;100;814;0;778;0;0
56.598024;5.838;0;39;6.36328125;0;52.6875;661;35.5712890625;71.53125;11.375;100;814;0;778;0;0
56.7380335;5.838;0;39;6.35546875;0;52.6875;662;35.6689453125;71.53125;11.375;100;814;0;778;0;0
56.8694636;5.838;0;39;6.36328125;0;52.6875;661;35.6689453125;71.53125;11.375;100;814;0;778;0;0
57.0094574;5.838;0;39;6.36328125;0;52.6875;661;35.6689453125;71.53125;11.375;100;814;0;778;0;0
57.1394636;5.838;0;39;6.36328125;0;52.6875;661;35.6689453125;71.53125;11.375;100;814;0;778;0;0
57.2794329;5.838;0;39;6.36328125;0;52.6875;662;35.6689453125;71.53125;11.375;100;814;0;778;0;0
57.4294505;5.838;0;39;6.359375;0;52.6875;661;35.6689453125;71.53125;11.375;100;814;0;778;0;0
57.5693002;5.838;0;39;6.35546875;0;52.6875;662;35.6689453125;71.53125;11.375;100;814;0;778;0;0
57.6994642;5.838;0;39;6.3671875;0;52.6875;662;35.6689453125;71.53125;11.375;100;814;0;778;0;0
57.8194634;5.838;0;39;6.3671875;0;52.6875;662;35.6689453125;71.53125;11.375;100;814;0;778;0;0
57.9743125;5.838;0;39;6.359375;0;52.6875;663;35.6689453125;71.53125;11.375;100;814;0;778;0;0
58.1364266;5.838;0;39;6.35546875;0;52.6875;662;35.6689453125;71.53125;11.375;100;814;0;778;0;0
58.2862662;5.838;0;39;6.359375;0;52.6875;662;35.6689453125;71.53125;11.375;100;814;0;778;0;0
58.4164397;5.838;0;39;6.359375;0;52.6875;662;35.6689453125;71.53125;11.375;100;814;0;778;0;0
58.5563897;5.838;0;39;6.36328125;0;52.6875;662;35.6689453125;71.53125;11.375;100;814;0;776;0;0
58.6863371;5.838;0;39;6.36328125;0;52.6875;662;35.6689453125;71.53125;11.375;100;814;0;776;0;0
58.8164326;5.838;0;39;6.36328125;0;52.65625;662;35.6689453125;71.53125;11.375;100;814;0;776;0;0
58.9563932;5.838;0;39;6.3515625;0;52.65625;662;35.64453125;71.53125;11.375;100;814;0;776;0;0
59.0862695;5.838;0;39;6.3515625;0;52.65625;663;35.64453125;71.53125;11.375;100;814;0;776;0;0
59.2264041;5.838;0;39;6.37109375;0;52.65625;663;35.64453125;71.53125;11.375;100;814;0;776;0;0
59.3564102;5.838;0;39;6.37109375;0;52.65625;663;35.64453125;71.53125;11.375;100;814;0;776;0;0
59.4964047;5.838;0;39;6.35546875;0;52.65625;662;35.64453125;71.53125;11.375;100;814;0;776;0;0
59.6353402;5.838;0;39;6.35546875;0;52.65625;662;35.64453125;71.53125;11.375;100;814;0;776;0;0
59.7955117;5.838;0;39;6.35546875;0;52.65625;662;35.64453125;71.53125;11.375;100;814;0;776;0;0
59.9353614;5.838;0;39;6.36328125;0;52.65625;664;35.64453125;71.53125;11.375;100;814;0;776;0;0
60.0655123;5.838;0;39;6.359375;0;52.65625;664;35.64453125;71.53125;11.375;100;814;0;776;0;0
60.1754965;5.838;0;39;6.359375;0;52.65625;662;35.64453125;71.53125;11.375;100;814;0;776;0;0
60.3254885;5.838;0;39;6.36328125;0;52.65625;663;35.64453125;71.53125;11.375;100;814;0;776;0;0
60.485524;5.838;0;39;6.36328125;0;52.65625;663;35.64453125;71.53125;11.375;100;814;0;776;0;0
60.6253135;5.838;0;39;6.3671875;0;52.65625;663;35.64453125;71.53125;11.375;100;814;0;776;0;0
60.7554991;5.838;0;39;6.3671875;0;52.65625;663;35.64453125;71.53125;11.375;100;814;0;775;0;0
60.8954827;5.838;0;39;6.3671875;0;52.65625;663;35.64453125;71.53125;11.375;100;817;0;775;0;0
61.0254224;5.838;0;39;6.36328125;0;52.78125;663;35.64453125;71.53125;11.375;100;817;0;775;0;0
61.1653225;5.838;0;39;6.36328125;0;52.78125;663;35.693359375;71.53125;11.375;100;817;0;775;0;0
61.2953144;5.838;0;39;6.36328125;0;52.78125;663;35.693359375;71.53125;11.375;100;817;0;775;0;0
61.4353169;5.838;0;39;6.3671875;0;52.78125;663;35.693359375;71.53125;11.375;100;817;0;775;0;0
61.565349;5.838;0;39;6.3671875;0;52.78125;663;35.693359375;71.53125;11.375;100;817;0;775;0;0
61.6954824;5.838;0;40;6.375;0;52.78125;663;35.693359375;71.53125;11.375;100;817;0;775;0;0
61.8454988;5.838;0;40;6.375;0;52.78125;663;35.693359375;71.53125;11.375;100;817;0;775;0;0
61.9954963;5.838;0;40;6.3671875;0;52.78125;664;35.693359375;71.53125;11.375;100;817;0;775;0;0
62.155507;5.838;0;40;6.36328125;0;52.78125;663;35.693359375;71.53125;11.375;100;817;0;775;0;0
62.29531;5.838;0;40;6.37109375;0;52.78125;664;35.693359375;71.53125;11.375;100;817;0;775;0;0
62.4254949;5.838;0;40;6.29296875;0;52.78125;664;35.693359375;71.53125;11.375;100;817;0;775;0;0
62.5355085;5.838;0;40;6.29296875;0;52.78125;599;35.693359375;71.53125;11.375;100;817;0;775;0;0
62.6853259;5.838;0;40;5.484375;0;52.78125;514;35.693359375;71.53125;11.375;100;817;0;775;0;0
62.8353234;5.838;0;40;4.58203125;0;52.78125;406;35.693359375;71.53125;11.375;100;817;0;775;0;0
62.9654932;5.838;0;40;3.28125;0;52.78125;406;35.693359375;71.53125;11.375;100;817;0;272;0;0
63.1053517;5.838;0;40;3.28125;0;52.78125;304;35.693359375;71.53125;11.375;100;817;0;272;0;0
63.2355245;5.838;0;40;2.79296875;0;32.28125;304;35.693359375;71.53125;11.375;100;237;0;272;0;0
63.3753101;5.838;0;40;2.79296875;0;32.28125;274;14.9169921875;71.53125;11.375;100;237;0;272;0;0
63.505426;5.838;0;40;2.6015625;0;32.28125;273;14.9169921875;71.53125;11.375;100;237;0;272;0;0
63.6453111;5.838;0;40;2.58984375;0;32.28125;273;14.9169921875;71.53125;11.375;100;237;0;272;0;0
63.7753136;5.838;0;40;2.58984375;0;32.28125;267;14.9169921875;71.53125;3;100;237;0;272;0;0
63.9054273;5.838;0;40;2.5625;0;32.28125;267;14.9169921875;71.75;3;100;237;0;272;0;0
64.0553715;5.838;0;40;2.5625;0;32.28125;265;14.9169921875;71.75;3;100;237;0;272;0;0
64.2054992;5.838;0;40;2.5546875;0;32.28125;267;14.9169921875;71.75;3;100;237;0;272;0;0
64.3555011;5.838;0;40;2.5546875;0;32.28125;264;14.9169921875;71.75;3;100;237;0;272;0;0
64.5154826;5.838;0;40;2.5546875;0;32.28125;266;14.9169921875;71.75;3;100;237;0;272;0;0
64.6554515;5.838;0;40;2.55078125;0;32.28125;265;14.9169921875;71.75;3;100;237;0;272;0;0
64.785496;5.838;0;40;2.54296875;0;32.28125;265;14.9169921875;71.75;3;100;237;0;272;0;0
64.8955049;5.838;0;40;2.54296875;0;32.28125;265;14.9169921875;71.75;3;100;237;0;272;0;0
65.0354323;5.838;0;40;2.55078125;0;32.28125;266;14.9169921875;71.75;3;100;237;0;272;0;0
65.1655304;5.838;0;40;2.54296875;0;32.28125;266;14.9169921875;71.75;3;100;237;0;207;0;0
65.3053174;5.838;0;40;2.54296875;0;32.28125;266;14.9169921875;71.75;3;100;237;0;207;0;0
65.4354016;5.838;0;40;2.54296875;0;32.40625;266;14.9169921875;71.75;3;100;214;0;207;0;0
65.5653114;5.838;0;40;2.54296875;0;32.40625;264;14.2822265625;71.75;3;100;214;0;207;0;0
65.7054817;5.838;0;40;2.55078125;0;32.40625;266;14.2822265625;71.75;3;100;214;0;207;0;0
65.8355166;5.838;0;40;2.55078125;0;32.40625;266;14.2822265625;71.75;3;100;214;0;207;0;0
65.9654903;5.838;0;40;2.55078125;0;32.40625;273;14.2822265625;71.75;3;100;214;0;207;0;0
66.1055173;5.838;0;40;2.8046875;0;32.40625;273;14.2822265625;71.75;3;100;214;0;207;0;0
66.2555046;5.838;0;40;2.8046875;0;32.40625;325;14.2822265625;71.75;3;100;214;0;207;0;0
66.4193775;5.838;0;40;3.2421875;0;32.40625;360;14.2822265625;71.75;3;100;214;0;207;0;0
66.5699894;5.838;0;40;3.60546875;0;32.40625;399;14.2822265625;71.75;3;100;214;0;207;0;0
66.7265116;5.838;0;40;3.98828125;0;32.40625;444;14.2822265625;71.75;3;100;214;0;207;0;0
66.8792292;5.838;0;40;4.421875;0;32.40625;491;14.2822265625;71.75;3;100;214;0;207;0;0
67.0134579;5.838;0;40;4.8984375;0;32.40625;543;14.2822265625;71.75;3;100;214;0;207;0;0
67.1534666;5.838;0;40;5.421875;0;32.40625;543;14.2822265625;71.75;3;100;214;0;207;0;0
67.2836489;5.838;0;40;5.421875;0;32.40625;595;14.2822265625;71.75;3;100;214;0;207;0;0
67.423677;5.838;0;40;5.87109375;0;32.40625;595;14.2822265625;71.75;3;100;214;0;756;0;0
67.5508777;5.838;0;40;5.87109375;0;32.40625;638;14.2822265625;71.75;3;100;825;0;756;0;0
67.6909035;5.838;0;40;6.23046875;0;54.46875;638;14.2822265625;71.75;3;100;825;0;756;0;0
67.8208612;5.838;0;40;6.23046875;0;54.46875;672;35.7177734375;71.75;3;100;825;0;756;0;0
67.9606847;5.838;0;40;6.52734375;0;54.46875;672;35.7177734375;71.75;3;100;825;0;756;0;0
68.0908793;5.838;0;40;6.52734375;0;54.46875;690;35.7177734375;71.75;12.15625;100;825;0;756;0;0
