sep=;
Time (s);C=>6 R=>software revision level/none;C=>6 R=>faults/none;C=>6 R=>controller temperature/deg C;C=>6 R=>vehicle speed/km/hr;C=>6 R=>motor temperature/deg C;C=>6 R=>motor current/Amps;C=>6 R=>motor rpm/RPM;C=>6 R=>motor speed/% of rated rpm;C=>6 R=>battery voltage/Volts;C=>6 R=>battery current/Amps;C=>6 R=>battery state of charge/%;C=>6 R=>battery power/Watts;C=>6 R=>faults2/none;C=>6 R=>motor input power/W;C=>6 R=>last fault2/none;C=>6 R=>user access level/none
7.1187557;5.838;0;33;2.41015625;0;32.25;250;13.525390625;72.03125;2.78125;100;204;0;193;0;0
7.1487256;5.838;0;33;2.41796875;0;32.25;250;13.525390625;72.03125;2.78125;100;204;0;193;0;0
7.1787403;5.838;0;33;2.41796875;0;32.25;250;13.525390625;72.03125;2.78125;100;204;0;193;0;0
7.228769;5.838;0;33;2.41796875;0;32.25;250;13.525390625;72.03125;2.78125;100;204;0;193;0;0
7.2587659;5.838;0;33;2.4140625;0;32.25;250;13.525390625;72.03125;2.78125;100;204;0;193;0;0
7.2887988;5.838;0;33;2.4140625;0;32.25;250;13.525390625;72.03125;2.78125;100;204;0;193;0;0
7.3185568;5.838;0;33;2.4140625;0;32.25;251;13.525390625;72.03125;2.78125;100;204;0;193;0;0
7.3385526;5.838;0;33;2.4140625;0;32.25;251;13.525390625;72.03125;2.78125;100;204;0;193;0;0
7.3687329;5.838;0;33;2.4140625;0;32.25;251;13.525390625;72.03125;2.78125;100;204;0;195;0;0
7.4285552;5.838;0;33;2.4140625;0;32.25;251;13.525390625;72.03125;2.78125;100;204;0;195;0;0
7.4486407;5.838;0;33;2.421875;0;32.25;251;13.525390625;72.03125;2.78125;100;204;0;195;0;0
7.468554;5.838;0;33;2.421875;0;32.25;251;13.525390625;72.03125;2.78125;100;204;0;195;0;0
7.4987259;5.838;0;33;2.421875;0;32.25;251;13.525390625;72.03125;2.78125;100;207;0;195;0;0
7.5185546;5.838;0;33;2.421875;0;32.40625;251;13.525390625;72.03125;2.78125;100;207;0;195;0;0
7.5387553;5.838;0;33;2.421875;0;32.40625;251;13.525390625;72.03125;2.78125;100;207;0;195;0;0
7.5585522;5.838;0;33;2.421875;0;32.40625;251;13.4765625;72.03125;2.78125;100;207;0;195;0;0
7.5885896;5.838;0;33;2.421875;0;32.40625;251;13.4765625;72.03125;2.78125;100;207;0;195;0;0
7.6085886;5.838;0;33;2.421875;0;32.40625;251;13.4765625;72.03125;2.78125;100;207;0;195;0;0
7.62865;5.838;0;33;2.421875;0;32.40625;251;13.4765625;72.03125;2.78125;100;207;0;195;0;0
7.6486563;5.838;0;33;2.421875;0;32.40625;251;13.4765625;72.03125;2.78125;100;207;0;195;0;0
7.6785875;5.838;0;33;2.421875;0;32.40625;251;13.4765625;72.03125;2.78125;100;207;0;195;0;0
7.6987258;5.838;0;33;2.4140625;0;32.40625;251;13.4765625;72.03125;2.78125;100;207;0;195;0;0
7.7288696;5.838;0;33;2.4140625;0;32.40625;251;13.4765625;72.03125;2.84375;100;207;0;195;0;0
7.7488683;5.838;0;33;2.4140625;0;32.40625;251;13.4765625;72.03125;2.84375;100;207;0;195;0;0
7.7670414;5.838;0;33;2.4140625;0;32.40625;251;13.4765625;72.03125;2.84375;100;207;0;195;0;0
7.7970754;5.838;0;33;2.4140625;0;32.40625;251;13.4765625;72.03125;2.84375;100;207;0;195;0;0
7.8172211;5.838;0;33;2.4140625;0;32.40625;251;13.4765625;72.03125;2.84375;100;207;0;195;0;0
7.8470764;5.838;0;33;2.4140625;0;32.40625;251;13.4765625;72.03125;2.84375;100;207;0;195;0;0
7.8672753;5.838;0;33;2.4140625;0;32.40625;251;13.4765625;72.03125;2.84375;100;207;0;195;0;0
7.8872218;5.838;0;33;2.4140625;0;32.40625;251;13.4765625;72.03125;2.84375;100;207;0;195;0;0
7.9372293;5.838;0;33;2.4140625;0;32.40625;252;13.4765625;72.03125;2.84375;100;207;0;195;0;0
7.9672193;5.838;0;33;2.421875;0;32.40625;252;13.4765625;72.03125;2.84375;100;207;0;195;0;0
7.9872336;5.838;0;33;2.421875;0;32.40625;252;13.4765625;72.03125;2.84375;100;207;0;195;0;0
8.0372112;5.838;0;33;2.421875;0;32.40625;251;13.4765625;72.03125;2.84375;100;207;0;195;0;0
8.0670528;5.838;0;33;2.41796875;0;32.40625;251;13.4765625;72.03125;2.84375;100;207;0;195;0;0
8.0872352;5.838;0;33;2.41796875;0;32.40625;251;13.4765625;72.03125;2.84375;100;207;0;195;0;0
8.137219;5.838;0;33;2.41796875;0;32.40625;250;13.4765625;72.03125;2.84375;100;207;0;195;0;0
8.1691396;5.838;0;33;2.41796875;0;32.40625;250;13.4765625;72.03125;2.84375;100;207;0;195;0;0
8.1992086;5.838;0;33;2.41796875;0;32.40625;250;13.4765625;72.03125;2.84375;100;207;0;195;0;0
8.2393029;5.838;0;33;2.41796875;0;32.40625;251;13.4765625;72.03125;2.84375;100;207;0;195;0;0
8.2693282;5.838;0;33;2.4140625;0;32.40625;251;13.4765625;72.03125;2.84375;100;207;0;195;0;0
8.2992048;5.838;0;33;2.4140625;0;32.40625;251;13.4765625;72.03125;2.84375;100;207;0;195;0;0
8.3393279;5.838;0;33;2.4140625;0;32.40625;250;13.4765625;72.03125;2.84375;100;207;0;195;0;0
8.3693762;5.838;0;33;2.4140625;0;32.40625;250;13.4765625;72.03125;2.84375;100;207;0;195;0;0
8.3991757;5.838;0;33;2.4140625;0;32.40625;250;13.4765625;72.03125;2.84375;100;207;0;195;0;0
8.4393152;5.838;0;33;2.4140625;0;32.40625;251;13.4765625;72.03125;2.84375;100;207;0;195;0;0
8.4693158;5.838;0;33;2.41015625;0;32.40625;251;13.4765625;72.03125;2.84375;100;207;0;195;0;0
8.499166;5.838;0;33;2.41015625;0;32.40625;251;13.4765625;72.03125;2.84375;100;207;0;195;0;0
8.5393278;5.838;0;33;2.41015625;0;32.40625;251;13.4765625;72.03125;2.84375;100;207;0;195;0;0
8.5693254;5.838;0;33;2.41015625;0;32.40625;251;13.4765625;72.03125;2.84375;100;207;0;195;0;0
8.5893251;5.838;0;33;2.41015625;0;32.40625;251;13.4765625;72.03125;2.84375;100;207;0;195;0;0
8.639302;5.838;0;33;2.41015625;0;32.40625;252;13.4765625;72.03125;2.84375;100;207;0;195;0;0
8.6691283;5.838;0;33;2.421875;0;32.40625;252;13.4765625;72.03125;2.84375;100;207;0;195;0;0
8.6891601;5.838;0;33;2.421875;0;32.40625;252;13.4765625;72.03125;2.84375;100;207;0;195;0;0
8.7093152;5.838;0;33;2.421875;0;32.40625;251;13.4765625;72.03125;2.84375;100;207;0;195;0;0
8.7391293;5.838;0;33;2.421875;0;32.40625;251;13.4765625;72.03125;2.84375;100;207;0;195;0;0
8.7593103;5.838;0;33;2.421875;0;32.40625;251;13.4765625;72.03125;2.84375;100;207;0;195;0;0
8.789297;5.838;0;33;2.41796875;0;32.40625;251;13.4765625;72.03125;2.84375;100;207;0;195;0;0
8.8092989;5.838;0;33;2.41796875;0;32.40625;251;13.4765625;72.03125;2.84375;100;207;0;195;0;0
8.8593032;5.838;0;33;2.41796875;0;32.40625;252;13.4765625;72.03125;2.84375;100;207;0;195;0;0
8.8891859;5.838;0;33;2.40625;0;32.40625;252;13.4765625;72.03125;2.84375;100;207;0;195;0;0
8.9091397;5.838;0;33;2.40625;0;32.40625;252;13.4765625;72.03125;2.84375;100;207;0;195;0;0
8.9491282;5.838;0;33;2.40625;0;32.40625;251;13.4765625;72.03125;2.84375;100;207;0;195;0;0
8.9691626;5.838;0;33;2.40625;0;32.40625;251;13.4765625;72.03125;2.84375;100;207;0;195;0;0
8.9891284;5.838;0;33;2.40625;0;32.40625;251;13.4765625;72.03125;2.84375;100;207;0;196;0;0
9.0191603;5.838;0;33;2.4140625;0;32.40625;251;13.4765625;72.03125;2.84375;100;207;0;196;0;0
9.0391688;5.838;0;33;2.4140625;0;32.40625;251;13.4765625;72.03125;2.84375;100;207;0;196;0;0
9.0593027;5.838;0;33;2.4140625;0;32.40625;251;13.4765625;72.03125;2.84375;100;207;0;196;0;0
9.0891304;5.838;0;33;2.4140625;0;32.40625;251;13.4765625;72.03125;2.84375;100;204;0;196;0;0
9.1093012;5.838;0;33;2.4140625;0;32.40625;252;13.4765625;72.03125;2.84375;100;204;0;196;0;0
9.1391266;5.838;0;33;2.4140625;0;32.28125;252;13.4765625;72.03125;2.84375;100;204;0;196;0;0
9.159211;5.838;0;33;2.4140625;0;32.28125;252;13.5498046875;72.03125;2.84375;100;204;0;196;0;0
9.1791637;5.838;0;33;2.4140625;0;32.28125;252;13.5498046875;72.03125;2.84375;100;204;0;196;0;0
9.2091314;5.838;0;33;2.41015625;0;32.28125;252;13.5498046875;72.03125;2.84375;100;204;0;196;0;0
9.2291559;5.838;0;33;2.41015625;0;32.28125;252;13.5498046875;72.03125;2.84375;100;204;0;196;0;0
9.2491666;5.838;0;33;2.41015625;0;32.28125;252;13.5498046875;72.03125;2.84375;100;204;0;196;0;0
9.2792189;5.838;0;33;2.41015625;0;32.28125;252;13.5498046875;72.03125;2.8125;100;204;0;196;0;0
9.2991256;5.838;0;33;2.41015625;0;32.28125;252;13.5498046875;72.03125;2.8125;100;204;0;196;0;0
9.3192957;5.838;0;33;2.41015625;0;32.28125;252;13.5498046875;72.03125;2.8125;100;204;0;196;0;0
9.349127;5.838;0;33;2.41015625;0;32.28125;252;13.5498046875;72.03125;2.8125;100;204;0;196;0;0
9.3691289;5.838;0;33;2.41015625;0;32.28125;252;13.5498046875;72.03125;2.8125;100;204;0;196;0;0
9.3892224;5.838;0;33;2.41796875;0;32.28125;252;13.5498046875;72.03125;2.8125;100;204;0;196;0;0
9.4191675;5.838;0;33;2.41796875;0;32.28125;252;13.5498046875;72.03125;2.8125;100;204;0;196;0;0
9.4392901;5.838;0;33;2.41796875;0;32.28125;252;13.5498046875;72.03125;2.8125;100;204;0;196;0;0
9.4791295;5.838;0;33;2.41796875;0;32.28125;250;13.5498046875;72.03125;2.8125;100;204;0;196;0;0
9.4991624;5.838;0;33;2.41015625;0;32.28125;250;13.5498046875;72.03125;2.8125;100;204;0;196;0;0
9.5391382;5.838;0;33;2.41015625;0;32.28125;250;13.5498046875;72.03125;2.8125;100;204;0;196;0;0
9.5893073;5.838;0;33;2.41015625;0;32.28125;251;13.5498046875;72.03125;2.8125;100;204;0;196;0;0
9.619136;5.838;0;33;2.4140625;0;32.28125;251;13.5498046875;72.03125;2.8125;100;204;0;196;0;0
9.6491493;5.838;0;33;2.4140625;0;32.28125;251;13.5498046875;72.03125;2.8125;100;204;0;196;0;0
9.6893187;5.838;0;33;2.4140625;0;32.28125;251;13.5498046875;72.03125;2.8125;100;204;0;196;0;0
9.7192974;5.838;0;33;2.41015625;0;32.28125;251;13.5498046875;72.03125;2.8125;100;204;0;196;0;0
9.7491403;5.838;0;33;2.41015625;0;32.28125;251;13.5498046875;72.03125;2.8125;100;204;0;196;0;0
9.7791314;5.838;0;33;2.41015625;0;32.28125;251;13.5498046875;72.03125;2.8125;100;204;0;196;0;0
9.7991296;5.838;0;33;2.41015625;0;32.28125;251;13.5498046875;72.03125;2.8125;100;204;0;196;0;0
9.8293657;5.838;0;33;2.41015625;0;32.28125;251;13.5498046875;72.03125;2.8125;100;204;0;196;0;0
9.8493075;5.838;0;33;2.41796875;0;32.28125;251;13.5498046875;72.03125;2.8125;100;204;0;196;0;0
9.8793098;5.838;0;33;2.41796875;0;32.28125;251;13.5498046875;72.03125;2.8125;100;204;0;196;0;0
9.9293283;5.838;0;33;2.41796875;0;32.28125;252;13.5498046875;72.03125;2.8125;100;204;0;196;0;0
9.9593186;5.838;0;33;2.4140625;0;32.28125;252;13.5498046875;72.03125;2.8125;100;204;0;196;0;0
9.9891412;5.838;0;33;2.4140625;0;32.28125;252;13.5498046875;72.03125;2.8125;100;204;0;196;0;0
10.0293934;5.838;0;33;2.4140625;0;32.28125;251;13.5498046875;72.03125;2.8125;100;204;0;196;0;0
10.0593155;5.838;0;33;2.41015625;0;32.28125;251;13.5498046875;72.03125;2.8125;100;204;0;196;0;0
10.0892183;5.838;0;33;2.41015625;0;32.28125;251;13.5498046875;72.03125;2.8125;100;204;0;196;0;0
10.1293279;5.838;0;33;2.41015625;0;32.28125;250;13.5498046875;72.03125;2.8125;100;204;0;196;0;0
10.1593145;5.838;0;33;2.421875;0;32.28125;250;13.5498046875;72.03125;2.8125;100;204;0;196;0;0
10.1793143;5.838;0;33;2.421875;0;32.28125;250;13.5498046875;72.03125;2.8125;100;204;0;196;0;0
10.2293284;5.838;0;33;2.421875;0;32.28125;251;13.5498046875;72.03125;2.8125;100;204;0;196;0;0
10.2593355;5.838;0;33;2.4140625;0;32.28125;251;13.5498046875;72.03125;2.8125;100;204;0;196;0;0
10.289371;5.838;0;33;2.4140625;0;32.28125;251;13.5498046875;72.03125;2.8125;100;204;0;196;0;0
10.3293278;5.838;0;33;2.4140625;0;32.28125;252;13.5498046875;72.03125;2.8125;100;204;0;196;0;0
10.3593148;5.838;0;33;2.41015625;0;32.28125;252;13.5498046875;72.03125;2.8125;100;204;0;196;0;0
10.3893697;5.838;0;33;2.41015625;0;32.28125;252;13.5498046875;72.03125;2.8125;100;204;0;196;0;0
10.42934;5.838;0;33;2.41015625;0;32.28125;251;13.5498046875;72.03125;2.8125;100;204;0;196;0;0
10.449137;5.838;0;33;2.41796875;0;32.28125;251;13.5498046875;72.03125;2.8125;100;204;0;196;0;0
10.4791255;5.838;0;33;2.41796875;0;32.28125;251;13.5498046875;72.03125;2.8125;100;204;0;196;0;0
10.5091296;5.838;0;33;2.41796875;0;32.28125;252;13.5498046875;72.03125;2.8125;100;204;0;196;0;0
10.5291279;5.838;0;33;2.41796875;0;32.28125;252;13.5498046875;72.03125;2.8125;100;204;0;196;0;0
10.5491276;5.838;0;33;2.41796875;0;32.28125;252;13.5498046875;72.03125;2.8125;100;204;0;193;0;0
10.5793127;5.838;0;33;2.40625;0;32.28125;252;13.5498046875;72.03125;2.8125;100;204;0;193;0;0
10.599125;5.838;0;33;2.40625;0;32.28125;252;13.5498046875;72.03125;2.8125;100;204;0;193;0;0
10.6193187;5.838;0;33;2.40625;0;32.28125;252;13.5498046875;72.03125;2.8125;100;204;0;193;0;0
10.6491289;5.838;0;33;2.40625;0;32.28125;252;13.5498046875;72.03125;2.8125;100;208;0;193;0;0
10.6692953;5.838;0;33;2.40625;0;32.28125;252;13.5498046875;72.03125;2.8125;100;208;0;193;0;0
10.689163;5.838;0;33;2.40625;0;32.40625;252;13.5498046875;72.03125;2.8125;100;208;0;193;0;0
10.719127;5.838;0;33;2.40625;0;32.40625;252;13.5498046875;72.03125;2.8125;100;208;0;193;0;0
10.7591254;5.838;0;33;2.40625;0;32.40625;251;13.5498046875;72.03125;2.8125;100;208;0;193;0;0
10.7793101;5.838;0;33;2.41015625;0;32.40625;251;13.5498046875;72.03125;2.8125;100;208;0;193;0;0
10.8091636;5.838;0;33;2.41015625;0;32.40625;251;13.5498046875;72.03125;2.8125;100;208;0;193;0;0
10.8291251;5.838;0;33;2.4140625;0;32.40625;251;13.5498046875;72.03125;2.8125;100;208;0;193;0;0
10.8491642;5.838;0;33;2.4140625;0;32.40625;251;13.5498046875;72.03125;2.8125;100;208;0;193;0;0
10.8692978;5.838;0;33;2.4140625;0;32.40625;251;13.5498046875;72.03125;2.8125;100;208;0;193;0;0
10.8991251;5.838;0;33;2.4140625;0;32.40625;251;13.5498046875;72.03125;2.8125;100;208;0;193;0;0
10.9191295;5.838;0;33;2.4140625;0;32.40625;251;13.5498046875;72.03125;2.8125;100;208;0;193;0;0
10.9391676;5.838;0;33;2.4140625;0;32.40625;251;13.5498046875;72.03125;2.8125;100;208;0;193;0;0
10.9593671;5.838;0;33;2.4140625;0;32.40625;251;13.5498046875;72.03125;2.8125;100;208;0;193;0;0
10.9891594;5.838;0;33;2.4140625;0;32.40625;251;13.5498046875;72.03125;2.8125;100;208;0;193;0;0
11.0093725;5.838;0;33;2.4140625;0;32.40625;251;13.5498046875;72.03125;2.8125;100;208;0;193;0;0
11.0293081;5.838;0;33;2.4140625;0;32.40625;251;13.5498046875;72.03125;2.8125;100;208;0;193;0;0
11.0591262;5.838;0;33;2.4140625;0;32.40625;251;13.5498046875;72.03125;2.8125;100;208;0;193;0;0
11.0793269;5.838;0;33;2.4140625;0;32.40625;251;13.5498046875;72.03125;2.8125;100;208;0;193;0;0
11.1091619;5.838;0;33;2.4140625;0;32.40625;251;13.5498046875;72.03125;2.8125;100;208;0;193;0;0
11.1293111;5.838;0;33;2.4140625;0;32.40625;251;13.5498046875;72.03125;2.8125;100;208;0;193;0;0
11.1693325;5.838;0;33;2.4140625;0;32.40625;251;13.5498046875;72.03125;2.8125;100;208;0;193;0;0
11.1892006;5.838;0;33;2.40625;0;32.40625;251;13.5498046875;72.03125;2.8125;100;208;0;193;0;0
11.2193174;5.838;0;33;2.40625;0;32.40625;251;13.5498046875;72.03125;2.8125;100;208;0;193;0;0
11.269329;5.838;0;33;2.40625;0;32.40625;251;13.5498046875;72.03125;2.8125;100;208;0;193;0;0
11.299378;5.838;0;33;2.40625;0;32.40625;251;13.5498046875;72.03125;2.8125;100;208;0;193;0;0
11.3293399;5.838;0;33;2.40625;0;32.40625;251;13.5498046875;72.03125;2.8125;100;208;0;193;0;0
11.3693397;5.838;0;33;2.40625;0;32.40625;251;13.5498046875;72.03125;2.8125;100;208;0;193;0;0
11.3993479;5.838;0;33;2.41796875;0;32.40625;251;13.5498046875;72.03125;2.8125;100;208;0;193;0;0
11.4293064;5.838;0;33;2.41796875;0;32.40625;251;13.5498046875;72.03125;2.8125;100;208;0;193;0;0
11.4693212;5.838;0;33;2.41796875;0;32.40625;250;13.5498046875;72.03125;2.8125;100;208;0;193;0;0
11.4993148;5.838;0;33;2.41796875;0;32.40625;250;13.5498046875;72.03125;2.8125;100;208;0;193;0;0
11.5291454;5.838;0;33;2.41796875;0;32.40625;250;13.5498046875;72.03125;2.8125;100;208;0;193;0;0
11.5693236;5.838;0;33;2.41796875;0;32.40625;251;13.5498046875;72.03125;2.8125;100;208;0;193;0;0
11.5993274;5.838;0;33;2.4140625;0;32.40625;251;13.5498046875;72.03125;2.8125;100;208;0;193;0;0
11.6291631;5.838;0;33;2.4140625;0;32.40625;251;13.5498046875;72.03125;2.8125;100;208;0;193;0;0
11.6693263;5.838;0;33;2.4140625;0;32.40625;250;13.5498046875;72.03125;2.8125;100;208;0;193;0;0
11.6993148;5.838;0;33;2.421875;0;32.40625;250;13.5498046875;72.03125;2.8125;100;208;0;193;0;0
11.7292179;5.838;0;33;2.421875;0;32.40625;250;13.5498046875;72.03125;2.8125;100;208;0;193;0;0
11.7693319;5.838;0;33;2.421875;0;32.40625;252;13.5498046875;72.03125;2.8125;100;208;0;193;0;0
11.7993083;5.838;0;33;2.41015625;0;32.40625;252;13.5498046875;72.03125;2.8125;100;208;0;193;0;0
11.8293249;5.838;0;33;2.41015625;0;32.40625;252;13.5498046875;72.03125;2.8125;100;208;0;193;0;0
11.8693856;5.838;0;33;2.41015625;0;32.40625;252;13.5498046875;72.03125;2.8125;100;208;0;193;0;0
11.899318;5.838;0;33;2.40625;0;32.40625;252;13.5498046875;72.03125;2.8125;100;208;0;193;0;0
11.9293214;5.838;0;33;2.40625;0;32.40625;252;13.5498046875;72.03125;2.8125;100;208;0;193;0;0
11.9691878;5.838;0;33;2.40625;0;32.40625;251;13.5498046875;72.03125;2.8125;100;208;0;193;0;0
11.989162;5.838;0;33;2.4140625;0;32.40625;251;13.5498046875;72.03125;2.8125;100;208;0;193;0;0
12.0093109;5.838;0;33;2.4140625;0;32.40625;251;13.5498046875;72.03125;2.8125;100;208;0;193;0;0
12.0392953;5.838;0;33;2.4140625;0;32.40625;251;13.5498046875;72.03125;2.8125;100;208;0;193;0;0
12.0591663;5.838;0;33;2.4140625;0;32.40625;251;13.5498046875;72.03125;2.8125;100;208;0;193;0;0
12.0794108;5.838;0;33;2.4140625;0;32.40625;251;13.5498046875;72.03125;2.8125;100;208;0;193;0;0
12.1291634;5.838;0;33;2.4140625;0;32.40625;251;13.5498046875;72.03125;2.8125;100;208;0;193;0;0
12.1493291;5.838;0;33;2.4140625;0;32.40625;251;13.5498046875;72.03125;2.8125;100;208;0;193;0;0
12.179311;5.838;0;33;2.4140625;0;32.40625;250;13.5498046875;72.03125;2.8125;100;208;0;193;0;0
12.1991295;5.838;0;33;2.4140625;0;32.40625;250;13.5498046875;72.03125;2.8125;100;208;0;193;0;0
12.219185;5.838;0;33;2.4140625;0;32.40625;250;13.5498046875;72.03125;2.8125;100;208;0;196;0;0
12.2491261;5.838;0;33;2.4140625;0;32.40625;250;13.5498046875;72.03125;2.8125;100;208;0;196;0;0
12.2691649;5.838;0;33;2.41015625;0;32.40625;250;13.5498046875;72.03125;2.8125;100;208;0;196;0;0
12.2891256;5.838;0;33;2.41015625;0;32.40625;250;13.5498046875;72.03125;2.8125;100;208;0;196;0;0
12.3191312;5.838;0;33;2.41015625;0;32.40625;250;13.5498046875;72.03125;2.8125;100;202;0;196;0;0
12.3391269;5.838;0;33;2.41015625;0;32.28125;250;13.5498046875;72.03125;2.8125;100;202;0;196;0;0
12.3691501;5.838;0;33;2.41015625;0;32.28125;251;13.5498046875;72.03125;2.8125;100;202;0;196;0;0
12.3891662;5.838;0;33;2.41015625;0;32.28125;251;13.525390625;72.03125;2.8125;100;202;0;196;0;0
12.4091692;5.838;0;33;2.41015625;0;32.28125;251;13.525390625;72.03125;2.8125;100;202;0;196;0;0
12.4392897;5.838;0;33;2.41796875;0;32.28125;251;13.525390625;72.03125;2.8125;100;202;0;196;0;0
12.45916;5.838;0;33;2.41796875;0;32.28125;251;13.525390625;72.03125;2.8125;100;202;0;196;0;0
12.4793723;5.838;0;33;2.4140625;0;32.28125;251;13.525390625;72.03125;2.8125;100;202;0;196;0;0
12.5091256;5.838;0;33;2.4140625;0;32.28125;251;13.525390625;72.03125;2.8125;100;202;0;196;0;0
12.5293048;5.838;0;33;2.4140625;0;32.28125;250;13.525390625;72.03125;2.8125;100;202;0;196;0;0
12.5491298;5.838;0;33;2.4140625;0;32.28125;250;13.525390625;72.03125;2.8125;100;202;0;196;0;0
12.5791318;5.838;0;33;2.41015625;0;32.28125;250;13.525390625;72.03125;2.8125;100;202;0;196;0;0
12.5991264;5.838;0;33;2.41015625;0;32.28125;250;13.525390625;72.03125;2.8125;100;202;0;196;0;0
12.6193009;5.838;0;33;2.41015625;0;32.28125;250;13.525390625;72.03125;2.8125;100;202;0;196;0;0
12.6491263;5.838;0;33;2.41015625;0;32.28125;250;13.525390625;72.03125;2.8125;100;202;0;196;0;0
12.6691881;5.838;0;33;2.41015625;0;32.28125;250;13.525390625;72.03125;2.8125;100;202;0;196;0;0
12.6991295;5.838;0;33;2.41015625;0;32.28125;250;13.525390625;72.03125;2.8125;100;202;0;196;0;0
12.7191307;5.838;0;33;2.40625;0;32.28125;250;13.525390625;72.03125;2.8125;100;202;0;196;0;0
12.749133;5.838;0;33;2.40625;0;32.28125;250;13.525390625;72.03125;2.8125;100;202;0;196;0;0
12.7892937;5.838;0;33;2.40625;0;32.28125;251;13.525390625;72.03125;2.8125;100;202;0;196;0;0
12.8091374;5.838;0;33;2.40625;0;32.28125;251;13.525390625;72.03125;2.8125;100;202;0;196;0;0
12.8392881;5.838;0;33;2.40625;0;32.28125;251;13.525390625;72.03125;2.8125;100;202;0;196;0;0
12.8892931;5.838;0;33;2.40625;0;32.28125;251;13.525390625;72.03125;2.8125;100;202;0;196;0;0
12.9092028;5.838;0;33;2.41015625;0;32.28125;251;13.525390625;72.03125;2.8125;100;202;0;196;0;0
12.9392908;5.838;0;33;2.41015625;0;32.28125;251;13.525390625;72.03125;2.8125;100;202;0;196;0;0
12.9893042;5.838;0;33;2.41015625;0;32.28125;252;13.525390625;72.03125;2.8125;100;202;0;196;0;0
13.0192001;5.838;0;33;2.4140625;0;32.28125;252;13.525390625;72.03125;2.8125;100;202;0;196;0;0
13.0491459;5.838;0;33;2.4140625;0;32.28125;252;13.525390625;72.03125;2.8125;100;202;0;196;0;0
13.0891399;5.838;0;33;2.4140625;0;32.28125;250;13.525390625;72.03125;2.8125;100;202;0;196;0;0
13.1091269;5.838;0;33;2.421875;0;32.28125;250;13.525390625;72.03125;2.8125;100;202;0;196;0;0
13.1292203;5.838;0;33;2.421875;0;32.28125;250;13.525390625;72.03125;2.8125;100;202;0;196;0;0
13.159215;5.838;0;33;2.421875;0;32.28125;252;13.525390625;72.03125;2.8125;100;202;0;196;0;0
13.1791655;5.838;0;33;2.421875;0;32.28125;252;13.525390625;72.03125;2.8125;100;202;0;196;0;0
13.1993002;5.838;0;33;2.421875;0;32.28125;252;13.525390625;72.03125;2.8125;100;202;0;196;0;0
13.2291475;5.838;0;33;2.41015625;0;32.28125;252;13.525390625;72.03125;2.8125;100;202;0;196;0;0
13.2492971;5.838;0;33;2.41015625;0;32.28125;252;13.525390625;72.03125;2.8125;100;202;0;196;0;0
13.2992985;5.838;0;33;2.41015625;0;32.28125;251;13.525390625;72.03125;2.8125;100;202;0;196;0;0
13.3292986;5.838;0;33;2.421875;0;32.28125;251;13.525390625;72.03125;2.8125;100;202;0;196;0;0
13.3593039;5.838;0;33;2.421875;0;32.28125;251;13.525390625;72.03125;2.8125;100;202;0;196;0;0
13.4093005;5.838;0;33;2.421875;0;32.28125;250;13.525390625;72.03125;2.8125;100;202;0;196;0;0
13.4391424;5.838;0;33;2.40625;0;32.28125;250;13.525390625;72.03125;2.8125;100;202;0;196;0;0
13.4892991;5.838;0;33;2.40625;0;32.28125;250;13.525390625;72.03125;2.8125;100;202;0;196;0;0
13.5291607;5.838;0;33;2.40625;0;32.28125;251;13.525390625;72.03125;2.8125;100;202;0;196;0;0
13.5493107;5.838;0;33;2.40234375;0;32.28125;251;13.525390625;72.03125;2.8125;100;202;0;196;0;0
13.579316;5.838;0;33;2.40234375;0;32.28125;251;13.525390625;72.03125;2.8125;100;202;0;196;0;0
13.6291795;5.838;0;33;2.40234375;0;32.28125;252;13.525390625;72.03125;2.8125;100;202;0;196;0;0
13.6691359;5.838;0;33;2.41796875;0;32.28125;252;13.525390625;72.03125;2.8125;100;202;0;196;0;0
13.6991317;5.838;0;33;2.41796875;0;32.28125;252;13.525390625;72.03125;2.8125;100;202;0;196;0;0
13.7191314;5.838;0;33;2.41796875;0;32.28125;251;13.525390625;72.03125;2.8125;100;202;0;196;0;0
13.7391282;5.838;0;33;2.41796875;0;32.28125;251;13.525390625;72.03125;2.8125;100;202;0;196;0;0
13.7591291;5.838;0;33;2.41796875;0;32.28125;251;13.525390625;72.03125;2.8125;100;202;0;193;0;0
13.7892955;5.838;0;33;2.4140625;0;32.28125;251;13.525390625;72.03125;2.8125;100;202;0;193;0;0
13.8191305;5.838;0;33;2.4140625;0;32.28125;251;13.525390625;72.03125;2.8125;100;202;0;193;0;0
13.8391291;5.838;0;33;2.4140625;0;32.28125;251;13.525390625;72.03125;2.8125;100;202;0;193;0;0
13.8591631;5.838;0;33;2.4140625;0;32.28125;251;13.525390625;72.03125;2.8125;100;207;0;193;0;0
13.8891582;5.838;0;33;2.4140625;0;32.28125;251;13.525390625;72.03125;2.8125;100;207;0;193;0;0
13.9091298;5.838;0;33;2.4140625;0;32.375;251;13.525390625;72.03125;2.8125;100;207;0;193;0;0
13.9292973;5.838;0;33;2.4140625;0;32.375;251;13.525390625;72.03125;2.8125;100;207;0;193;0;0
13.9591283;5.838;0;33;2.4140625;0;32.375;251;13.525390625;72.03125;2.8125;100;207;0;193;0;0
